question_id,poll_id,cycle,state,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,fte_grade,sample_size,population,population_full,methodology,office_type,seat_number,seat_name,start_date,end_date,election_date,sponsor_candidate,internal,partisan,tracking,nationwide_batch,ranked_choice_reallocated,created_at,notes,url,stage,race_id,answer,candidate_id,candidate_name,candidate_party,pct
129563,69545,2020,North Carolina,1562,Redfield & Wilton Strategies,1473,The Telegraph,Redfield & Wilton Strategies,562.0,Redfield & Wilton Strategies,,1092.0,lv,lv,Online,U.S. President,0,,9/12/20,9/15/20,11/3/20,,False,,,False,False,9/18/20 13:58,,https://redfieldandwiltonstrategies.com/latest-us-swing-states-voting-intention-12-16-september/,general,6238,Trump,13254,Donald Trump,REP,45.0
129563,69545,2020,North Carolina,1562,Redfield & Wilton Strategies,1473,The Telegraph,Redfield & Wilton Strategies,562.0,Redfield & Wilton Strategies,,1092.0,lv,lv,Online,U.S. President,0,,9/12/20,9/15/20,11/3/20,,False,,,False,False,9/18/20 13:58,,https://redfieldandwiltonstrategies.com/latest-us-swing-states-voting-intention-12-16-september/,general,6238,Jorgensen,14611,Jo Jorgensen,LIB,1.0
129563,69545,2020,North Carolina,1562,Redfield & Wilton Strategies,1473,The Telegraph,Redfield & Wilton Strategies,562.0,Redfield & Wilton Strategies,,1092.0,lv,lv,Online,U.S. President,0,,9/12/20,9/15/20,11/3/20,,False,,,False,False,9/18/20 13:58,,https://redfieldandwiltonstrategies.com/latest-us-swing-states-voting-intention-12-16-september/,general,6238,Hawkins,14612,Howie Hawkins,GRE,1.0
129428,69482,2020,,744,Ipsos,71,Reuters,Ipsos,154.0,Ipsos,B-,1358.0,a,a,Online,U.S. President,0,,9/11/20,9/15/20,11/3/20,,False,,,False,False,9/16/20 10:37,,https://fingfx.thomsonreuters.com/gfx/mkt/qzjvqnkqrpx/Topline%20Reuters%20General%20Election%20Tracker%2009%2015%202020.pdf,general,6210,Biden,13256,Joseph R. Biden Jr.,DEM,43.0
129428,69482,2020,,744,Ipsos,71,Reuters,Ipsos,154.0,Ipsos,B-,1358.0,a,a,Online,U.S. President,0,,9/11/20,9/15/20,11/3/20,,False,,,False,False,9/16/20 10:37,,https://fingfx.thomsonreuters.com/gfx/mkt/qzjvqnkqrpx/Topline%20Reuters%20General%20Election%20Tracker%2009%2015%202020.pdf,general,6210,Trump,13254,Donald Trump,REP,37.0
129429,69482,2020,,744,Ipsos,71,Reuters,Ipsos,154.0,Ipsos,B-,1133.0,rv,rv,Online,U.S. President,0,,9/11/20,9/15/20,11/3/20,,False,,,False,False,9/16/20 10:37,,https://fingfx.thomsonreuters.com/gfx/mkt/qzjvqnkqrpx/Topline%20Reuters%20General%20Election%20Tracker%2009%2015%202020.pdf,general,6210,Biden,13256,Joseph R. Biden Jr.,DEM,47.0
129429,69482,2020,,744,Ipsos,71,Reuters,Ipsos,154.0,Ipsos,B-,1133.0,rv,rv,Online,U.S. President,0,,9/11/20,9/15/20,11/3/20,,False,,,False,False,9/16/20 10:37,,https://fingfx.thomsonreuters.com/gfx/mkt/qzjvqnkqrpx/Topline%20Reuters%20General%20Election%20Tracker%2009%2015%202020.pdf,general,6210,Trump,13254,Donald Trump,REP,39.0
129430,69482,2020,,744,Ipsos,71,Reuters,Ipsos,154.0,Ipsos,B-,859.0,lv,lv,Online,U.S. President,0,,9/11/20,9/15/20,11/3/20,,False,,,False,False,9/16/20 10:37,,https://fingfx.thomsonreuters.com/gfx/mkt/qzjvqnkqrpx/Topline%20Reuters%20General%20Election%20Tracker%2009%2015%202020.pdf,general,6210,Biden,13256,Joseph R. Biden Jr.,DEM,50.0
129430,69482,2020,,744,Ipsos,71,Reuters,Ipsos,154.0,Ipsos,B-,859.0,lv,lv,Online,U.S. President,0,,9/11/20,9/15/20,11/3/20,,False,,,False,False,9/16/20 10:37,,https://fingfx.thomsonreuters.com/gfx/mkt/qzjvqnkqrpx/Topline%20Reuters%20General%20Election%20Tracker%2009%2015%202020.pdf,general,6210,Trump,13254,Donald Trump,REP,41.0
129487,69513,2020,Arizona,320,Monmouth University,,,Monmouth University,215.0,Monmouth University,A+,420.0,rv,rv,Live Phone,U.S. President,0,,9/11/20,9/15/20,11/3/20,,False,,,False,False,9/17/20 11:02,,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_az_091720.pdf/,general,6214,Biden,13256,Joseph R. Biden Jr.,DEM,48.0
129487,69513,2020,Arizona,320,Monmouth University,,,Monmouth University,215.0,Monmouth University,A+,420.0,rv,rv,Live Phone,U.S. President,0,,9/11/20,9/15/20,11/3/20,,False,,,False,False,9/17/20 11:02,,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_az_091720.pdf/,general,6214,Trump,13254,Donald Trump,REP,44.0
129487,69513,2020,Arizona,320,Monmouth University,,,Monmouth University,215.0,Monmouth University,A+,420.0,rv,rv,Live Phone,U.S. President,0,,9/11/20,9/15/20,11/3/20,,False,,,False,False,9/17/20 11:02,,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_az_091720.pdf/,general,6214,Jorgensen,14611,Jo Jorgensen,LIB,4.0
129488,69513,2020,Arizona,320,Monmouth University,,,Monmouth University,215.0,Monmouth University,A+,420.0,lv,lv,Live Phone,U.S. President,0,,9/11/20,9/15/20,11/3/20,,False,,,False,False,9/17/20 11:02,higher likely turnout,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_az_091720.pdf/,general,6214,Biden,13256,Joseph R. Biden Jr.,DEM,48.0
129488,69513,2020,Arizona,320,Monmouth University,,,Monmouth University,215.0,Monmouth University,A+,420.0,lv,lv,Live Phone,U.S. President,0,,9/11/20,9/15/20,11/3/20,,False,,,False,False,9/17/20 11:02,higher likely turnout,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_az_091720.pdf/,general,6214,Trump,13254,Donald Trump,REP,46.0
129489,69513,2020,Arizona,320,Monmouth University,,,Monmouth University,215.0,Monmouth University,A+,420.0,lv,lv,Live Phone,U.S. President,0,,9/11/20,9/15/20,11/3/20,,False,,,False,False,9/17/20 11:02,lower likely turnout,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_az_091720.pdf/,general,6214,Biden,13256,Joseph R. Biden Jr.,DEM,47.0
129489,69513,2020,Arizona,320,Monmouth University,,,Monmouth University,215.0,Monmouth University,A+,420.0,lv,lv,Live Phone,U.S. President,0,,9/11/20,9/15/20,11/3/20,,False,,,False,False,9/17/20 11:02,lower likely turnout,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_az_091720.pdf/,general,6214,Trump,13254,Donald Trump,REP,47.0
129544,69535,2020,Michigan,1447,Civiqs,1231,Rust Belt Rising,Civiqs,471.0,Civiqs,B/C,517.0,rv,rv,Online,U.S. President,0,,9/11/20,9/15/20,11/3/20,,False,DEM,,False,False,9/18/20 11:37,,https://drive.google.com/file/d/1MnN8_rRNinle5U0mqlkF4Gs2XOhROk_w/view,general,6233,Biden,13256,Joseph R. Biden Jr.,DEM,53.0
129544,69535,2020,Michigan,1447,Civiqs,1231,Rust Belt Rising,Civiqs,471.0,Civiqs,B/C,517.0,rv,rv,Online,U.S. President,0,,9/11/20,9/15/20,11/3/20,,False,DEM,,False,False,9/18/20 11:37,,https://drive.google.com/file/d/1MnN8_rRNinle5U0mqlkF4Gs2XOhROk_w/view,general,6233,Trump,13254,Donald Trump,REP,42.0
129545,69536,2020,Ohio,1447,Civiqs,1231,Rust Belt Rising,Civiqs,471.0,Civiqs,B/C,556.0,rv,rv,Online,U.S. President,0,,9/11/20,9/15/20,11/3/20,,False,DEM,,False,False,9/18/20 11:37,,https://drive.google.com/file/d/1TYPFg4nrZYMUwC3cFX8-hMGWESa72wMh/view,general,6246,Biden,13256,Joseph R. Biden Jr.,DEM,45.0
129545,69536,2020,Ohio,1447,Civiqs,1231,Rust Belt Rising,Civiqs,471.0,Civiqs,B/C,556.0,rv,rv,Online,U.S. President,0,,9/11/20,9/15/20,11/3/20,,False,DEM,,False,False,9/18/20 11:37,,https://drive.google.com/file/d/1TYPFg4nrZYMUwC3cFX8-hMGWESa72wMh/view,general,6246,Trump,13254,Donald Trump,REP,48.0
129546,69537,2020,Pennsylvania,1447,Civiqs,1231,Rust Belt Rising,Civiqs,471.0,Civiqs,B/C,549.0,rv,rv,Online,U.S. President,0,,9/11/20,9/15/20,11/3/20,,False,DEM,,False,False,9/18/20 11:37,,https://drive.google.com/file/d/1-sIWzRRaoTXBYsilhoKQwy0GjrBhtPi4/view,general,6249,Biden,13256,Joseph R. Biden Jr.,DEM,52.0
129546,69537,2020,Pennsylvania,1447,Civiqs,1231,Rust Belt Rising,Civiqs,471.0,Civiqs,B/C,549.0,rv,rv,Online,U.S. President,0,,9/11/20,9/15/20,11/3/20,,False,DEM,,False,False,9/18/20 11:37,,https://drive.google.com/file/d/1-sIWzRRaoTXBYsilhoKQwy0GjrBhtPi4/view,general,6249,Trump,13254,Donald Trump,REP,45.0
129547,69538,2020,Wisconsin,1447,Civiqs,1231,Rust Belt Rising,Civiqs,471.0,Civiqs,B/C,704.0,rv,rv,Online,U.S. President,0,,9/11/20,9/15/20,11/3/20,,False,DEM,,False,False,9/18/20 11:37,,https://drive.google.com/file/d/1glYrDb6O5w2cJH2EjGjx9oIN7Z301b_I/view,general,6259,Biden,13256,Joseph R. Biden Jr.,DEM,51.0
129547,69538,2020,Wisconsin,1447,Civiqs,1231,Rust Belt Rising,Civiqs,471.0,Civiqs,B/C,704.0,rv,rv,Online,U.S. President,0,,9/11/20,9/15/20,11/3/20,,False,DEM,,False,False,9/18/20 11:37,,https://drive.google.com/file/d/1glYrDb6O5w2cJH2EjGjx9oIN7Z301b_I/view,general,6259,Trump,13254,Donald Trump,REP,44.0
129506,69523,2020,Arizona,1424,Siena College/The New York Times Upshot,,,Siena College/The New York Times Upshot,448.0,Siena College/The New York Times Upshot,A+,653.0,lv,lv,Live Phone,U.S. President,0,,9/10/20,9/15/20,11/3/20,,False,,,False,False,9/18/20 05:12,,https://int.nyt.com/data/documenttools/az-me-nc-0920-crosstabs/72d074246b272695/full.pdf,general,6214,Biden,13256,Joseph R. Biden Jr.,DEM,49.0
129506,69523,2020,Arizona,1424,Siena College/The New York Times Upshot,,,Siena College/The New York Times Upshot,448.0,Siena College/The New York Times Upshot,A+,653.0,lv,lv,Live Phone,U.S. President,0,,9/10/20,9/15/20,11/3/20,,False,,,False,False,9/18/20 05:12,,https://int.nyt.com/data/documenttools/az-me-nc-0920-crosstabs/72d074246b272695/full.pdf,general,6214,Trump,13254,Donald Trump,REP,40.0
129506,69523,2020,Arizona,1424,Siena College/The New York Times Upshot,,,Siena College/The New York Times Upshot,448.0,Siena College/The New York Times Upshot,A+,653.0,lv,lv,Live Phone,U.S. President,0,,9/10/20,9/15/20,11/3/20,,False,,,False,False,9/18/20 05:12,,https://int.nyt.com/data/documenttools/az-me-nc-0920-crosstabs/72d074246b272695/full.pdf,general,6214,Jorgensen,14611,Jo Jorgensen,LIB,4.0
129530,69529,2020,Michigan,143,EPIC-MRA,"177,683,684,685",Detroit Free Press | WLNS TV 6 | WOOD TV 8 | WJRT (ABC) TV 12,EPIC-MRA,84.0,EPIC-MRA,B+,600.0,lv,lv,Live Phone,U.S. President,0,,9/10/20,9/15/20,11/3/20,,False,,,False,False,9/18/20 06:05,,https://www.woodtv.com/wp-content/uploads/sites/51/2020/09/September-Statewide-EPIC-MRA-poll-091820.pdf,general,6233,Biden,13256,Joseph R. Biden Jr.,DEM,48.0
129530,69529,2020,Michigan,143,EPIC-MRA,"177,683,684,685",Detroit Free Press | WLNS TV 6 | WOOD TV 8 | WJRT (ABC) TV 12,EPIC-MRA,84.0,EPIC-MRA,B+,600.0,lv,lv,Live Phone,U.S. President,0,,9/10/20,9/15/20,11/3/20,,False,,,False,False,9/18/20 06:05,,https://www.woodtv.com/wp-content/uploads/sites/51/2020/09/September-Statewide-EPIC-MRA-poll-091820.pdf,general,6233,Trump,13254,Donald Trump,REP,40.0
129434,69485,2020,,399,Rasmussen Reports/Pulse Opinion Research,,,Rasmussen Reports/Pulse Opinion Research,277.0,Rasmussen Reports/Pulse Opinion Research,C+,2500.0,lv,lv,IVR/Online,U.S. President,0,,9/9/20,9/15/20,11/3/20,,False,,,False,False,9/16/20 11:50,,https://www.rasmussenreports.com/public_content/politics/elections/election_2020/white_house_watch_sep16,general,6210,Biden,13256,Joseph R. Biden Jr.,DEM,46.11
129434,69485,2020,,399,Rasmussen Reports/Pulse Opinion Research,,,Rasmussen Reports/Pulse Opinion Research,277.0,Rasmussen Reports/Pulse Opinion Research,C+,2500.0,lv,lv,IVR/Online,U.S. President,0,,9/9/20,9/15/20,11/3/20,,False,,,False,False,9/16/20 11:50,,https://www.rasmussenreports.com/public_content/politics/elections/election_2020/white_house_watch_sep16,general,6210,Trump,13254,Donald Trump,REP,46.6
130309,69971,2020,California,1363,"University of California, Berkeley",,,"University of California, Berkeley",457.0,"University of California, Berkeley",C/D,5942.0,lv,lv,Online,U.S. President,0,,9/9/20,9/15/20,11/3/20,,False,,,False,False,9/25/20 08:34,,https://www.kqed.org/news/11839535/poll-biden-leads-trump-by-39-points-in-california-ahead-in-every-region,general,6215,Biden,13256,Joseph R. Biden Jr.,DEM,67.0
130309,69971,2020,California,1363,"University of California, Berkeley",,,"University of California, Berkeley",457.0,"University of California, Berkeley",C/D,5942.0,lv,lv,Online,U.S. President,0,,9/9/20,9/15/20,11/3/20,,False,,,False,False,9/25/20 08:34,,https://www.kqed.org/news/11839535/poll-biden-leads-trump-by-39-points-in-california-ahead-in-every-region,general,6215,Trump,13254,Donald Trump,REP,28.0
129945,69693,2020,,1075,Marquette University Law School,,,Marquette Law School,195.0,Marquette University Law School,A/B,1357.0,lv,lv,Live Phone/Online,U.S. President,0,,9/8/20,9/15/20,11/3/20,,False,,,False,False,9/23/20 13:29,,https://law.marquette.edu/poll/wp-content/uploads/2020/09/MLSPSC02Toplines_Nominations.html,general,6210,Biden,13256,Joseph R. Biden Jr.,DEM,50.0
129945,69693,2020,,1075,Marquette University Law School,,,Marquette Law School,195.0,Marquette University Law School,A/B,1357.0,lv,lv,Live Phone/Online,U.S. President,0,,9/8/20,9/15/20,11/3/20,,False,,,False,False,9/23/20 13:29,,https://law.marquette.edu/poll/wp-content/uploads/2020/09/MLSPSC02Toplines_Nominations.html,general,6210,Trump,13254,Donald Trump,REP,40.0
129945,69693,2020,,1075,Marquette University Law School,,,Marquette Law School,195.0,Marquette University Law School,A/B,1357.0,lv,lv,Live Phone/Online,U.S. President,0,,9/8/20,9/15/20,11/3/20,,False,,,False,False,9/23/20 13:29,,https://law.marquette.edu/poll/wp-content/uploads/2020/09/MLSPSC02Toplines_Nominations.html,general,6210,Jorgensen,14611,Jo Jorgensen,LIB,3.0
129945,69693,2020,,1075,Marquette University Law School,,,Marquette Law School,195.0,Marquette University Law School,A/B,1357.0,lv,lv,Live Phone/Online,U.S. President,0,,9/8/20,9/15/20,11/3/20,,False,,,False,False,9/23/20 13:29,,https://law.marquette.edu/poll/wp-content/uploads/2020/09/MLSPSC02Toplines_Nominations.html,general,6210,Hawkins,14612,Howie Hawkins,GRE,2.0
129460,69497,2020,Wisconsin,1189,Morning Consult,,,Morning Consult,218.0,Morning Consult,B/C,800.0,lv,lv,Online,U.S. President,0,,9/6/20,9/15/20,11/3/20,,False,,True,False,False,9/16/20 23:11,,https://morningconsult.com/form/wisconsin-presidential-election-tracking/,general,6259,Biden,13256,Joseph R. Biden Jr.,DEM,51.0
129460,69497,2020,Wisconsin,1189,Morning Consult,,,Morning Consult,218.0,Morning Consult,B/C,800.0,lv,lv,Online,U.S. President,0,,9/6/20,9/15/20,11/3/20,,False,,True,False,False,9/16/20 23:11,,https://morningconsult.com/form/wisconsin-presidential-election-tracking/,general,6259,Trump,13254,Donald Trump,REP,42.0
129842,69647,2020,Vermont,67,Braun Research,"475,1094",Vermont Public Radio | Vermont PBS,Braun Research,33.0,Braun Research,B/C,586.0,lv,lv,Live Phone,U.S. President,0,,9/3/20,9/15/20,11/3/20,,False,,,False,False,9/22/20 06:20,,http://projects.vpr.org/vpr-vermont-pbs-2020-polls-september,general,6257,Biden,13256,Joseph R. Biden Jr.,DEM,55.73
129842,69647,2020,Vermont,67,Braun Research,"475,1094",Vermont Public Radio | Vermont PBS,Braun Research,33.0,Braun Research,B/C,586.0,lv,lv,Live Phone,U.S. President,0,,9/3/20,9/15/20,11/3/20,,False,,,False,False,9/22/20 06:20,,http://projects.vpr.org/vpr-vermont-pbs-2020-polls-september,general,6257,Trump,13254,Donald Trump,REP,32.46
131481,70526,2020,,1610,USC Dornsife/Los Angeles Times,,,USC Dornsife,343.0,USC Dornsife/Los Angeles Times,B/C,5416.0,lv,lv,Online,U.S. President,0,,9/2/20,9/15/20,11/3/20,,False,,True,False,False,10/3/20 18:24,probabilistic voting question,https://election.usc.edu/,general,6210,Biden,13256,Joseph R. Biden Jr.,DEM,51.44
131481,70526,2020,,1610,USC Dornsife/Los Angeles Times,,,USC Dornsife,343.0,USC Dornsife/Los Angeles Times,B/C,5416.0,lv,lv,Online,U.S. President,0,,9/2/20,9/15/20,11/3/20,,False,,True,False,False,10/3/20 18:24,probabilistic voting question,https://election.usc.edu/,general,6210,Trump,13254,Donald Trump,REP,42.22
131521,70526,2020,,1610,USC Dornsife/Los Angeles Times,,,USC Dornsife,343.0,USC Dornsife/Los Angeles Times,B/C,5416.0,lv,lv,Online,U.S. President,0,,9/2/20,9/15/20,11/3/20,,False,,True,False,False,10/3/20 18:26,traditional voting question,https://election.usc.edu/,general,6210,Biden,13256,Joseph R. Biden Jr.,DEM,52.36
131521,70526,2020,,1610,USC Dornsife/Los Angeles Times,,,USC Dornsife,343.0,USC Dornsife/Los Angeles Times,B/C,5416.0,lv,lv,Online,U.S. President,0,,9/2/20,9/15/20,11/3/20,,False,,True,False,False,10/3/20 18:26,traditional voting question,https://election.usc.edu/,general,6210,Trump,13254,Donald Trump,REP,41.73
131561,70526,2020,,1610,USC Dornsife/Los Angeles Times,,,USC Dornsife,343.0,USC Dornsife/Los Angeles Times,B/C,5300.0,rv,rv,Online,U.S. President,0,,9/2/20,9/15/20,11/3/20,,False,,True,False,False,10/3/20 18:29,traditional voting question (RV),https://election.usc.edu/,general,6210,Biden,13256,Joseph R. Biden Jr.,DEM,50.15
131561,70526,2020,,1610,USC Dornsife/Los Angeles Times,,,USC Dornsife,343.0,USC Dornsife/Los Angeles Times,B/C,5300.0,rv,rv,Online,U.S. President,0,,9/2/20,9/15/20,11/3/20,,False,,True,False,False,10/3/20 18:29,traditional voting question (RV),https://election.usc.edu/,general,6210,Trump,13254,Donald Trump,REP,41.75
129561,69543,2020,Florida,1562,Redfield & Wilton Strategies,1473,The Telegraph,Redfield & Wilton Strategies,562.0,Redfield & Wilton Strategies,,1158.0,lv,lv,Online,U.S. President,0,,9/12/20,9/14/20,11/3/20,,False,,,False,False,9/18/20 13:58,,https://redfieldandwiltonstrategies.com/latest-us-swing-states-voting-intention-12-16-september/,general,6220,Biden,13256,Joseph R. Biden Jr.,DEM,47.0
129561,69543,2020,Florida,1562,Redfield & Wilton Strategies,1473,The Telegraph,Redfield & Wilton Strategies,562.0,Redfield & Wilton Strategies,,1158.0,lv,lv,Online,U.S. President,0,,9/12/20,9/14/20,11/3/20,,False,,,False,False,9/18/20 13:58,,https://redfieldandwiltonstrategies.com/latest-us-swing-states-voting-intention-12-16-september/,general,6220,Trump,13254,Donald Trump,REP,44.0
129561,69543,2020,Florida,1562,Redfield & Wilton Strategies,1473,The Telegraph,Redfield & Wilton Strategies,562.0,Redfield & Wilton Strategies,,1158.0,lv,lv,Online,U.S. President,0,,9/12/20,9/14/20,11/3/20,,False,,,False,False,9/18/20 13:58,,https://redfieldandwiltonstrategies.com/latest-us-swing-states-voting-intention-12-16-september/,general,6220,Jorgensen,14611,Jo Jorgensen,LIB,1.0
129561,69543,2020,Florida,1562,Redfield & Wilton Strategies,1473,The Telegraph,Redfield & Wilton Strategies,562.0,Redfield & Wilton Strategies,,1158.0,lv,lv,Online,U.S. President,0,,9/12/20,9/14/20,11/3/20,,False,,,False,False,9/18/20 13:58,,https://redfieldandwiltonstrategies.com/latest-us-swing-states-voting-intention-12-16-september/,general,6220,Hawkins,14612,Howie Hawkins,GRE,1.0
129562,69544,2020,Michigan,1562,Redfield & Wilton Strategies,1473,The Telegraph,Redfield & Wilton Strategies,562.0,Redfield & Wilton Strategies,,930.0,lv,lv,Online,U.S. President,0,,9/12/20,9/14/20,11/3/20,,False,,,False,False,9/18/20 13:58,,https://redfieldandwiltonstrategies.com/latest-us-swing-states-voting-intention-12-16-september/,general,6233,Biden,13256,Joseph R. Biden Jr.,DEM,49.0
129562,69544,2020,Michigan,1562,Redfield & Wilton Strategies,1473,The Telegraph,Redfield & Wilton Strategies,562.0,Redfield & Wilton Strategies,,930.0,lv,lv,Online,U.S. President,0,,9/12/20,9/14/20,11/3/20,,False,,,False,False,9/18/20 13:58,,https://redfieldandwiltonstrategies.com/latest-us-swing-states-voting-intention-12-16-september/,general,6233,Trump,13254,Donald Trump,REP,39.0
129562,69544,2020,Michigan,1562,Redfield & Wilton Strategies,1473,The Telegraph,Redfield & Wilton Strategies,562.0,Redfield & Wilton Strategies,,930.0,lv,lv,Online,U.S. President,0,,9/12/20,9/14/20,11/3/20,,False,,,False,False,9/18/20 13:58,,https://redfieldandwiltonstrategies.com/latest-us-swing-states-voting-intention-12-16-september/,general,6233,Jorgensen,14611,Jo Jorgensen,LIB,2.0
129562,69544,2020,Michigan,1562,Redfield & Wilton Strategies,1473,The Telegraph,Redfield & Wilton Strategies,562.0,Redfield & Wilton Strategies,,930.0,lv,lv,Online,U.S. President,0,,9/12/20,9/14/20,11/3/20,,False,,,False,False,9/18/20 13:58,,https://redfieldandwiltonstrategies.com/latest-us-swing-states-voting-intention-12-16-september/,general,6233,Hawkins,14612,Howie Hawkins,GRE,1.0
129564,69546,2020,Pennsylvania,1562,Redfield & Wilton Strategies,1473,The Telegraph,Redfield & Wilton Strategies,562.0,Redfield & Wilton Strategies,,1036.0,lv,lv,Online,U.S. President,0,,9/12/20,9/14/20,11/3/20,,False,,,False,False,9/18/20 13:58,,https://redfieldandwiltonstrategies.com/latest-us-swing-states-voting-intention-12-16-september/,general,6249,Biden,13256,Joseph R. Biden Jr.,DEM,49.0
129564,69546,2020,Pennsylvania,1562,Redfield & Wilton Strategies,1473,The Telegraph,Redfield & Wilton Strategies,562.0,Redfield & Wilton Strategies,,1036.0,lv,lv,Online,U.S. President,0,,9/12/20,9/14/20,11/3/20,,False,,,False,False,9/18/20 13:58,,https://redfieldandwiltonstrategies.com/latest-us-swing-states-voting-intention-12-16-september/,general,6249,Trump,13254,Donald Trump,REP,44.0
129564,69546,2020,Pennsylvania,1562,Redfield & Wilton Strategies,1473,The Telegraph,Redfield & Wilton Strategies,562.0,Redfield & Wilton Strategies,,1036.0,lv,lv,Online,U.S. President,0,,9/12/20,9/14/20,11/3/20,,False,,,False,False,9/18/20 13:58,,https://redfieldandwiltonstrategies.com/latest-us-swing-states-voting-intention-12-16-september/,general,6249,Jorgensen,14611,Jo Jorgensen,LIB,1.0
129564,69546,2020,Pennsylvania,1562,Redfield & Wilton Strategies,1473,The Telegraph,Redfield & Wilton Strategies,562.0,Redfield & Wilton Strategies,,1036.0,lv,lv,Online,U.S. President,0,,9/12/20,9/14/20,11/3/20,,False,,,False,False,9/18/20 13:58,,https://redfieldandwiltonstrategies.com/latest-us-swing-states-voting-intention-12-16-september/,general,6249,Hawkins,14612,Howie Hawkins,GRE,1.0
129854,69651,2020,,1189,Morning Consult,,,Morning Consult,218.0,Morning Consult,B/C,12000.0,lv,lv,Online,U.S. President,0,,9/12/20,9/14/20,11/3/20,,False,,True,False,False,9/22/20 10:24,,https://morningconsult.com/2020-presidential-election-tracker/,general,6210,Biden,13256,Joseph R. Biden Jr.,DEM,51.0
129854,69651,2020,,1189,Morning Consult,,,Morning Consult,218.0,Morning Consult,B/C,12000.0,lv,lv,Online,U.S. President,0,,9/12/20,9/14/20,11/3/20,,False,,True,False,False,9/22/20 10:24,,https://morningconsult.com/2020-presidential-election-tracker/,general,6210,Trump,13254,Donald Trump,REP,43.0
132549,70895,2020,,1193,SurveyMonkey,788,Axios,SurveyMonkey,324.0,SurveyMonkey,D-,10702.0,rv,rv,Online,U.S. President,0,,9/12/20,9/14/20,11/3/20,,False,,True,False,False,10/13/20 22:30,,https://www.tableau.com/data-insights/us-election-2020/candidate-preference,general,6210,Biden,13256,Joseph R. Biden Jr.,DEM,53.72
132549,70895,2020,,1193,SurveyMonkey,788,Axios,SurveyMonkey,324.0,SurveyMonkey,D-,10702.0,rv,rv,Online,U.S. President,0,,9/12/20,9/14/20,11/3/20,,False,,True,False,False,10/13/20 22:30,,https://www.tableau.com/data-insights/us-election-2020/candidate-preference,general,6210,Trump,13254,Donald Trump,REP,43.46
132674,70895,2020,,1193,SurveyMonkey,788,Axios,SurveyMonkey,324.0,SurveyMonkey,D-,10702.0,lv,lv,Online,U.S. President,0,,9/12/20,9/14/20,11/3/20,,False,,True,False,False,10/13/20 22:41,,https://www.tableau.com/data-insights/us-election-2020/candidate-preference,general,6210,Biden,13256,Joseph R. Biden Jr.,DEM,53.46
132674,70895,2020,,1193,SurveyMonkey,788,Axios,SurveyMonkey,324.0,SurveyMonkey,D-,10702.0,lv,lv,Online,U.S. President,0,,9/12/20,9/14/20,11/3/20,,False,,True,False,False,10/13/20 22:41,,https://www.tableau.com/data-insights/us-election-2020/candidate-preference,general,6210,Trump,13254,Donald Trump,REP,44.27
129473,69504,2020,North Carolina,458,Suffolk University,135,USA Today,Suffolk University,323.0,Suffolk University,A,500.0,lv,lv,Live Phone,U.S. President,0,,9/11/20,9/14/20,11/3/20,,False,,,False,False,9/17/20 07:11,,https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/other-states/2020/9_17_2020_final_marginals_pdftxt.pdf,general,6238,Biden,13256,Joseph R. Biden Jr.,DEM,46.2
129473,69504,2020,North Carolina,458,Suffolk University,135,USA Today,Suffolk University,323.0,Suffolk University,A,500.0,lv,lv,Live Phone,U.S. President,0,,9/11/20,9/14/20,11/3/20,,False,,,False,False,9/17/20 07:11,,https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/other-states/2020/9_17_2020_final_marginals_pdftxt.pdf,general,6238,Trump,13254,Donald Trump,REP,42.8
129473,69504,2020,North Carolina,458,Suffolk University,135,USA Today,Suffolk University,323.0,Suffolk University,A,500.0,lv,lv,Live Phone,U.S. President,0,,9/11/20,9/14/20,11/3/20,,False,,,False,False,9/17/20 07:11,,https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/other-states/2020/9_17_2020_final_marginals_pdftxt.pdf,general,6238,Blankenship,15856,Don Blankenship,CON,0.0
129473,69504,2020,North Carolina,458,Suffolk University,135,USA Today,Suffolk University,323.0,Suffolk University,A,500.0,lv,lv,Live Phone,U.S. President,0,,9/11/20,9/14/20,11/3/20,,False,,,False,False,9/17/20 07:11,,https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/other-states/2020/9_17_2020_final_marginals_pdftxt.pdf,general,6238,Hawkins,14612,Howie Hawkins,GRE,0.2
